ts,underlying,underlying_kind,underlying_px,contract,option_type,style,expiry,dte,strike,multiplier,bid,ask,last,mid,spread,spread_bps,volume,open_interest,iv,delta,gamma,theta,vega,intrinsic,extrinsic,expected_buy_fill,expected_sell_fill,mid_in_nbbo,has_bar,has_quotes,has_trades,quality,resolution,source
2025-06-30T00:58:10.781682+00:00,GLD,etf,201.447434,O:GLD250925P00204000,P,american,2025-09-25,30,204.0,100,6.608313,6.669578,6.642381,6.638945,0.061265,92.28,59,234,0.239861,-0.544932,0.0286159522,-0.08195433,22.893901,2.552566,4.086379,6.657325,6.620566,1,1,1,1,OK,1m,flatfile
2025-07-03T03:28:10.781682+00:00,USO,etf,74.896282,O:USO250827C00079000,C,american,2025-08-27,1,79.0,100,0.0,0.023521,0.0,0.001018,0.045005,442152.55,127,227,0.202621,0.0,1.7217e-06,-5.4e-07,5e-06,0.0,0.001018,0.014519,0.0,1,1,1,1,OK,5m,flatfile
2025-07-01T13:07:10.781682+00:00,SPY,etf,534.706935,O:SPY250916C00538000,C,american,2025-09-16,21,538.0,100,9.373481,9.582354,9.492541,9.477917,0.208873,220.38,6,796,0.207488,0.474565,0.0149607989,-0.27233567,51.062867,0.0,9.477917,9.540579,9.415255,1,1,1,1,OK,1m,rest
2025-06-28T05:29:10.781682+00:00,PLTR,stock,24.591688,O:PLTR250827P00022000,P,american,2025-08-27,1,22.0,100,0.0,0.00696,0.0,0.001121,0.011679,104189.54,64,104,0.424681,-0.0,2.4018e-06,-3.6e-07,2e-06,0.0,0.001121,0.004625,0.0,1,1,1,1,OK,1m,flatfile
2025-07-04T16:17:10.781682+00:00,VIX,index,13.948862,O:VIX250828C00010000,C,european,2025-08-28,2,10.0,100,3.93693,3.960879,3.956331,3.948904,0.023949,60.65,0,140,0.318032,1.0,0.0,-0.00082178,0.0,3.948862,4.2e-05,3.956089,3.94172,1,1,1,1,OK,5m,flatfile
2025-06-28T19:41:10.781682+00:00,VIX,index,15.152624,O:VIX250827C00018500,C,european,2025-08-27,1,18.5,100,0.0,0.006279,0.003064,0.000659,0.01124,170572.62,91,388,0.227912,0.0,0.0,-0.0,0.0,0.0,0.000659,0.004031,0.0,1,1,1,1,OK,5m,flatfile
2025-06-30T22:12:10.781682+00:00,NVDA,stock,114.823628,O:NVDA250925C00120000,C,american,2025-09-25,30,120.0,100,2.492084,2.554581,2.502352,2.523332,0.062497,247.68,104,360,0.339586,0.352376,0.0332152799,-0.07229773,12.22302,0.0,2.523332,2.542081,2.504583,1,1,1,1,OK,5m,rest
2025-06-29T21:57:10.781682+00:00,AMD,stock,196.516657,O:AMD260222P00199000,P,american,2026-02-22,180,199.0,100,22.967311,23.019907,23.001318,22.993609,0.052596,22.87,31,889,0.423619,-0.437913,0.0067412945,-0.05503556,54.387238,2.483343,20.510265,23.009387,22.97783,1,1,1,1,OK,1m,rest
2025-06-29T11:34:10.781682+00:00,XSP,index,565.005535,O:XSP251224P00567500,P,european,2025-12-24,120,567.5,100,29.90254,30.149032,29.958989,30.025786,0.246492,82.09,24,1893,0.245043,-0.456563,0.0049955881,-0.10750405,128.476139,2.494465,27.531322,30.099734,29.951839,1,1,1,1,OK,5m,rest
2025-07-01T08:00:10.781682+00:00,GOOGL,stock,179.832555,O:GOOGL250829C00180000,C,american,2025-08-29,3,180.0,100,3.205212,3.264382,3.241519,3.234797,0.059169,182.92,236,463,0.507296,0.50324,0.0482338738,-0.55707757,6.503966,0.0,3.234797,3.252548,3.217046,1,1,1,1,OK,5m,flatfile
2025-06-30T02:09:10.781682+00:00,GOOGL,stock,182.941294,O:GOOGL251010P00188000,P,american,2025-10-10,45,188.0,100,16.953635,17.020412,16.97147,16.987023,0.066777,39.31,15,133,0.568121,-0.507363,0.0109300894,-0.15271023,25.621684,5.058706,11.928317,17.007056,16.96699,1,1,1,1,OK,5m,rest
2025-07-02T11:32:10.781682+00:00,SOFI,stock,7.560866,O:SOFI250902C00003500,C,american,2025-09-02,7,3.5,100,4.031663,4.093886,4.04521,4.062775,0.062224,153.16,79,564,0.721987,1.0,0.0,-0.00028751,0.0,4.060866,0.001909,4.081442,4.044108,1,1,1,1,OK,1m,flatfile
2025-06-28T20:15:10.781682+00:00,UNH,stock,520.856235,O:UNH251124P00530000,P,american,2025-11-24,90,530.0,100,57.169026,57.431363,57.314601,57.300194,0.262336,45.78,23,730,0.528682,-0.462893,0.0029049497,-0.27721727,102.73505,9.143765,48.15643,57.378895,57.221494,1,1,1,1,OK,1m,flatfile
2025-06-28T20:36:10.781682+00:00,USO,etf,75.5993,O:USO250831C00076500,C,american,2025-08-31,5,76.5,100,0.750064,0.810476,0.794433,0.78027,0.060412,774.25,64,99,0.327303,0.390011,0.1324847037,-0.1134758,3.39491,0.0,0.78027,0.798394,0.762146,1,1,1,1,OK,1m,flatfile
2025-07-04T03:12:10.781682+00:00,SPX,index,5201.514298,O:SPXW251224C05220000,C,european,2025-12-24,120,5220.0,100,253.27763,253.908147,253.696362,253.592889,0.630518,24.86,67,354,0.199792,0.54475,0.0006652944,-1.1963056,1182.33434,0.0,253.592889,253.782044,253.403733,1,1,1,1,OK,5m,flatfile
2025-06-30T17:47:10.781682+00:00,SPX,index,5183.831556,O:SPXW250909C05190000,C,european,2025-09-09,14,5190.0,100,103.191503,103.381052,103.333358,103.286278,0.189549,18.35,19,761,0.255319,0.509666,0.0015386202,-3.90078087,404.90304,0.0,103.286278,103.343142,103.229413,1,1,1,1,OK,1m,rest
2025-07-03T03:21:10.781682+00:00,GOOGL,stock,184.985709,O:GOOGL251010C00184000,C,american,2025-10-10,45,184.0,100,17.872663,17.90329,17.888075,17.887977,0.030627,17.12,23,102,0.662065,0.561639,0.009166123,-0.19540859,25.602511,0.985709,16.902268,17.897165,17.878788,1,1,1,1,OK,1m,flatfile
2025-06-30T21:05:10.781682+00:00,XSP,index,527.597173,O:XSP251010P00523500,P,european,2025-10-10,45,523.5,100,15.17442,15.379862,15.251414,15.277141,0.205442,134.48,397,397,0.246576,-0.430125,0.0085993513,-0.1794598,72.76823,0.0,15.277141,15.338774,15.215509,1,1,1,1,OK,1m,flatfile
2025-06-28T01:45:10.781682+00:00,SPY,etf,542.312346,O:SPY250828C00549000,C,american,2025-08-28,2,549.0,100,1.200584,1.363601,1.272788,1.282093,0.163017,1271.49,8,1703,0.227868,0.239336,0.0339331569,-0.72041575,12.460754,0.0,1.282093,1.330998,1.233188,1,1,1,1,OK,1m,rest
2025-07-04T15:33:10.781682+00:00,XSP,index,566.960522,O:XSP250826C00566500,C,european,2025-08-26,0,566.5,100,2.373738,2.613607,2.443839,2.493672,0.239869,961.91,110,110,0.190425,0.537746,0.0702796075,-1.14702906,11.786009,0.460522,2.033151,2.565633,2.421711,1,1,1,1,OK,5m,rest
2025-07-02T17:59:10.781682+00:00,SOFI,stock,8.168167,O:SOFI250829C00005500,C,american,2025-08-29,3,5.5,100,2.662116,2.678547,2.663153,2.670331,0.016431,61.53,19,1137,0.442653,1.0,0.0,-0.00045194,0.0,2.668167,0.002164,2.675261,2.665402,1,1,1,1,OK,1m,flatfile
2025-07-01T21:48:10.781682+00:00,SOFI,stock,7.560667,O:SOFI250826P00006000,P,american,2025-08-26,0,6.0,100,0.0,0.006425,0.003338,0.0,0.01285,128.5,88,733,0.491575,-0.0,0.0,-0.0,0.0,0.0,0.0,0.003855,0.0,1,1,1,1,OK,1m,flatfile
2025-07-03T18:27:10.781682+00:00,SPX,index,5705.84462,O:SPXW250826C05685000,C,european,2025-08-26,0,5685.0,100,37.352901,37.538417,37.458161,37.445659,0.185516,49.54,103,377,0.213351,0.633326,0.0059079823,-12.28745299,112.429784,20.84462,16.601039,37.501314,37.390004,1,1,1,1,OK,5m,flatfile
2025-07-01T03:21:10.781682+00:00,GOOGL,stock,191.977993,O:GOOGL250925C00195000,C,american,2025-09-25,30,195.0,100,8.129051,8.166846,8.14714,8.147948,0.037794,46.39,472,472,0.424015,0.481089,0.0170755569,-0.16191616,21.932463,0.0,8.147948,8.159287,8.13661,1,1,1,1,OK,5m,flatfile
2025-07-04T00:29:10.781682+00:00,USO,etf,75.961234,O:USO250829P00071000,P,american,2025-08-29,3,71.0,100,0.0,0.033536,0.014304,0.004832,0.057409,118820.96,0,2800,0.251102,-0.001398,0.0026470391,-0.00131045,0.031523,0.0,0.004832,0.022054,0.0,1,1,1,0,OK,5m,flatfile
2025-07-03T12:33:10.781682+00:00,PLTR,stock,25.5492,O:PLTR260222C00023500,C,american,2026-02-22,180,23.5,100,5.023775,5.040782,5.03601,5.032278,0.017007,33.8,32,1418,0.548121,0.672959,0.0366914321,-0.01085663,6.474045,2.0492,2.983078,5.037381,5.027176,1,1,1,1,OK,1m,flatfile
2025-07-03T09:19:10.781682+00:00,NVDA,stock,115.04082,O:NVDA250831P00109000,P,american,2025-08-31,5,109.0,100,0.280605,0.318163,0.291947,0.299384,0.037558,1254.51,116,2102,0.391564,-0.113361,0.0364416947,-0.10019819,2.586917,0.0,0.299384,0.310652,0.288117,1,1,1,1,OK,1m,rest
2025-07-04T14:17:10.781682+00:00,GLD,etf,193.264525,O:GLD250828P00194500,P,american,2025-08-28,2,194.5,100,2.071179,2.119226,2.105097,2.095202,0.048048,229.32,227,942,0.245884,-0.630045,0.1073315535,-0.32184521,5.40132,1.235475,0.859727,2.109617,2.080788,1,1,1,1,OK,1m,rest
2025-06-30T13:48:10.781682+00:00,SPY,etf,534.984136,O:SPY251025C00530000,C,american,2025-10-25,60,530.0,100,22.991757,23.182368,23.023031,23.087062,0.190612,82.56,73,239,0.221635,0.580813,0.0081277083,-0.18017435,84.751183,4.984136,18.102926,23.144246,23.029879,1,1,1,1,OK,1m,flatfile
2025-07-04T10:26:10.781682+00:00,NVDA,stock,111.535908,O:NVDA260826C00106000,C,american,2026-08-26,365,106.0,100,24.633371,24.701109,24.682176,24.66724,0.067738,27.46,0,486,0.472953,0.658196,0.0069600228,-0.03053794,40.950396,5.535908,19.131332,24.687561,24.646919,1,1,1,0,OK,1m,flatfile
2025-07-02T09:24:10.781682+00:00,AMD,stock,197.410016,O:AMD250916P00208000,P,american,2025-09-16,21,208.0,100,16.411087,16.477108,16.445755,16.444097,0.066021,40.15,171,1699,0.545027,-0.62595,0.0146813028,-0.22130935,17.941024,10.589984,5.854114,16.463904,16.424291,1,1,1,1,OK,1m,rest
2025-07-01T11:54:10.781682+00:00,GLD,etf,200.587855,O:GLD251025P00199500,P,american,2025-10-25,60,199.5,100,8.225513,8.276805,8.230319,8.251159,0.051291,62.16,35,184,0.28686,-0.441443,0.0169158393,-0.06876567,32.094579,0.0,8.251159,8.266546,8.235772,1,1,1,1,OK,1m,flatfile
2025-07-02T17:54:10.781682+00:00,NVDA,stock,111.118781,O:NVDA250925C00118000,C,american,2025-09-25,30,118.0,100,5.410151,5.468198,5.441098,5.439175,0.058048,106.72,107,121,0.637191,0.411349,0.0191661939,-0.13493117,12.393919,0.0,5.439175,5.456589,5.42176,1,1,1,1,OK,1m,rest
2025-06-29T11:36:10.781682+00:00,SPY,etf,542.91354,O:SPY251025C00540000,C,american,2025-10-25,60,540.0,100,27.42144,27.644647,27.529052,27.533043,0.223207,81.07,110,979,0.282246,0.558566,0.0063519733,-0.22697841,86.867287,2.91354,24.619504,27.600005,27.466081,1,1,1,1,OK,1m,flatfile
2025-07-01T16:39:10.781682+00:00,GLD,etf,194.892286,O:GLD250925C00194000,C,american,2025-09-25,30,194.0,100,4.172201,4.224765,4.211805,4.198483,0.052564,125.2,26,542,0.156058,0.571443,0.0450169085,-0.06585355,21.932064,0.892286,3.306198,4.214252,4.182714,1,1,1,1,OK,1m,flatfile
2025-06-29T00:25:10.781682+00:00,USO,etf,75.349826,O:USO260523P00073500,P,american,2026-05-23,270,73.5,100,4.814885,4.863201,4.836783,4.839043,0.048316,99.85,4,287,0.2549,-0.372886,0.0229137787,-0.00887193,24.530231,0.0,4.839043,4.853537,4.824548,1,1,1,1,OK,1m,flatfile
2025-07-04T01:30:10.781682+00:00,SOFI,stock,8.131049,O:SOFI250909C00008000,C,american,2025-09-09,14,8.0,100,0.331019,0.341481,0.337626,0.33625,0.010462,311.12,0,867,0.411724,0.601061,0.5888410767,-0.00941439,0.614799,0.131049,0.205201,0.339389,0.333112,1,1,1,0,OK,5m,flatfile
2025-07-04T13:13:10.781682+00:00,NVDA,stock,114.320849,O:NVDA250829P00121000,P,american,2025-08-29,3,121.0,100,7.023752,7.069722,7.050236,7.046737,0.04597,65.24,89,336,0.558049,-0.862619,0.0379910685,-0.20312972,2.277369,6.679151,0.367586,7.060528,7.032946,1,1,1,1,OK,5m,rest
2025-06-28T00:53:10.781682+00:00,SOFI,stock,7.87099,O:SOFI251124C00011000,C,american,2025-11-24,90,11.0,100,0.137512,0.150403,0.141047,0.143957,0.012891,895.5,0,411,0.551902,0.145185,0.1057530515,-0.00281586,0.891587,0.0,0.143957,0.147825,0.14009,1,1,1,1,OK,5m,flatfile
2025-07-03T15:22:10.781682+00:00,SPX,index,5457.021028,O:SPXW250925C05440000,C,european,2025-09-25,30,5440.0,100,173.886496,174.248425,174.048778,174.06746,0.361928,20.79,29,637,0.254565,0.545017,0.000995323,-2.86132885,620.159099,17.021028,157.046433,174.176039,173.958882,1,1,1,1,OK,1m,flatfile
2025-06-28T17:36:10.781682+00:00,SPX,index,5440.186394,O:SPXW250925P05415000,P,european,2025-09-25,30,5415.0,100,88.628311,88.829909,88.805677,88.72911,0.201598,22.72,57,1677,0.172384,-0.433095,0.0014629151,-1.56151508,613.440981,0.0,88.72911,88.78959,88.668631,1,1,1,1,OK,1m,flatfile
2025-07-04T10:19:10.781682+00:00,VIX,index,15.538258,O:VIX251025P00011500,P,european,2025-10-25,60,11.5,100,0.0,0.005804,0.001203,0.001837,0.007934,43188.04,167,2257,0.27611,-0.002648,0.0047000703,-0.00011501,0.051505,0.0,0.001837,0.004217,0.0,1,1,1,1,OK,5m,rest
2025-07-03T08:17:10.781682+00:00,USO,etf,73.050712,O:USO250925P00075000,P,american,2025-09-25,30,75.0,100,2.67241,2.744644,2.725949,2.708527,0.072234,266.69,29,1155,0.197921,-0.652573,0.0891178186,-0.02137945,7.736311,1.949288,0.759239,2.730197,2.686857,1,1,1,1,OK,1m,rest
2025-06-30T07:55:10.781682+00:00,XSP,index,541.053874,O:XSP250827P00540000,P,european,2025-08-27,1,540.0,100,2.138744,2.32436,2.261331,2.231552,0.185616,831.78,151,175,0.241905,-0.433762,0.0574288321,-1.32817586,11.141976,0.0,2.231552,2.287236,2.175867,1,1,1,1,OK,1m,rest
2025-06-28T00:44:10.781682+00:00,GOOGL,stock,183.836069,O:GOOGL250826P00180000,P,american,2025-08-26,0,180.0,100,0.490309,0.538782,0.523981,0.514546,0.048474,942.07,29,517,0.481146,-0.196778,0.0598800235,-0.63874744,2.667642,0.0,0.514546,0.529088,0.500004,1,1,1,1,OK,1m,rest
2025-07-03T22:23:10.781682+00:00,NVDA,stock,118.538329,O:NVDA250827C00124000,C,american,2025-08-27,1,124.0,100,0.012029,0.046231,0.029514,0.02913,0.034201,11740.99,29,808,0.438594,0.025762,0.0220238389,-0.08179671,0.371861,0.0,0.02913,0.03939,0.018869,1,1,1,1,OK,5m,rest
2025-06-29T21:19:10.781682+00:00,PLTR,stock,22.735018,O:PLTR250826P00022500,P,american,2025-08-26,0,22.5,100,0.145067,0.155764,0.150525,0.150415,0.010697,711.17,49,89,0.534045,-0.348768,0.5820815185,-0.11688164,0.440209,0.0,0.150415,0.153625,0.147206,1,1,1,1,OK,1m,rest
2025-07-02T15:15:10.781682+00:00,AMD,stock,212.234401,O:AMD250827C00210000,C,american,2025-08-27,1,210.0,100,3.447208,3.492499,3.464219,3.469854,0.045291,130.53,13,869,0.489497,0.666075,0.066912511,-1.00060853,4.042001,2.234401,1.235453,3.483441,3.456267,1,1,1,1,OK,1m,rest
2025-06-30T15:25:10.781682+00:00,VIX,index,14.794435,O:VIX251010P00019000,P,european,2025-10-10,45,19.0,100,4.126173,4.14866,4.139243,4.137417,0.022487,54.35,89,240,0.265044,-0.995367,0.0098119464,0.00134374,0.070176,4.205565,0.0,4.144163,4.130671,1,1,1,1,OK,1m,rest
2025-06-29T09:57:10.781682+00:00,SPY,etf,552.091025,O:SPY251124P00551000,P,american,2025-11-24,90,551.0,100,22.94697,23.179855,23.002473,23.063413,0.232885,100.98,128,128,0.234916,-0.444845,0.0061352809,-0.11928887,108.322421,0.0,23.063413,23.133278,22.993547,1,1,1,1,OK,1m,rest
2025-07-02T10:22:10.781682+00:00,NVDA,stock,114.177946,O:NVDA250827C00108000,C,american,2025-08-27,1,108.0,100,6.176439,6.241043,6.199611,6.208741,0.064604,104.05,20,151,0.528981,0.978611,0.0162118623,-0.08968615,0.306298,6.177946,0.030795,6.228122,6.18936,1,1,1,1,OK,5m,rest
2025-07-02T16:04:10.781682+00:00,USO,etf,74.934275,O:USO250925P00074000,P,american,2025-09-25,30,74.0,100,1.283493,1.35607,1.340719,1.319782,0.072578,549.92,12,382,0.214871,-0.391852,0.0832290575,-0.02703553,8.253595,0.0,1.319782,1.341555,1.298008,1,1,1,1,OK,5m,rest
2025-06-30T17:12:10.781682+00:00,UNH,stock,545.999479,O:UNH251010C00550000,C,american,2025-10-10,45,550.0,100,35.386205,35.561579,35.465216,35.473892,0.175374,49.44,3,235,0.476151,0.524739,0.0043619173,-0.42449106,76.335406,0.0,35.473892,35.526505,35.42128,1,1,1,1,OK,1m,flatfile
2025-06-30T06:24:10.781682+00:00,USO,etf,71.65836,O:USO250831P00068000,P,american,2025-08-31,5,68.0,100,0.111483,0.153162,0.130154,0.132323,0.041679,3149.78,0,1357,0.352005,-0.096373,0.0578581588,-0.04984944,1.432599,0.0,0.132323,0.144826,0.119819,1,1,1,1,OK,1m,rest
2025-07-03T14:38:10.781682+00:00,SPY,etf,527.038774,O:SPY250826P00536000,P,american,2025-08-26,0,536.0,100,8.913821,9.153161,9.153161,9.033491,0.239339,264.95,24,108,0.198151,-0.94657,0.0198893977,-0.25540417,2.999235,8.961226,0.072265,9.105293,8.961689,1,1,1,1,OK,1m,flatfile
2025-06-30T17:18:10.781682+00:00,GOOGL,stock,185.174931,O:GOOGL260523C00184000,C,american,2026-05-23,270,184.0,100,41.043768,41.117391,41.05176,41.08058,0.073623,17.92,11,3717,0.620517,0.62565,0.0038348989,-0.07550522,60.359089,1.174931,39.905649,41.102667,41.058493,1,1,1,1,OK,1m,flatfile
2025-07-04T06:25:10.781682+00:00,NVDA,stock,114.480717,O:NVDA250826C00120000,C,american,2025-08-26,0,120.0,100,0.0,0.044173,0.021711,0.018912,0.050522,26714.79,152,152,0.428711,0.018607,0.0177257366,-0.05866283,0.272861,0.0,0.018912,0.034068,0.003755,1,1,1,1,OK,1m,flatfile
2025-07-04T00:11:10.781682+00:00,UNH,stock,538.388568,O:UNH250925P00572500,P,american,2025-09-25,30,572.5,100,51.343141,51.620288,51.526763,51.481714,0.277146,53.83,21,211,0.513483,-0.628148,0.0047715706,-0.46752739,58.37241,34.111432,17.370283,51.564858,51.39857,1,1,1,1,OK,1m,flatfile
2025-07-02T02:20:10.781682+00:00,SPX,index,5495.23534,O:SPXW260222P05515000,P,european,2026-02-22,180,5515.0,100,336.363452,337.059948,336.59799,336.7117,0.696496,20.69,56,393,0.239686,-0.440096,0.0004264393,-0.78698055,1522.134424,19.76466,316.947041,336.920649,336.502752,1,1,1,1,OK,1m,flatfile
2025-06-28T22:34:10.781682+00:00,VIX,index,14.43526,O:VIX250826C00016500,C,european,2025-08-26,0,16.5,100,0.0,0.005596,0.0,0.0,0.011192,111.92,24,479,0.296722,0.0,0.0,-0.0,0.0,0.0,0.0,0.003358,0.0,1,1,1,1,OK,1m,flatfile
2025-06-27T20:15:10.781682+00:00,PLTR,stock,25.100401,O:PLTR250828P00024500,P,american,2025-08-28,2,24.5,100,0.10932,0.117477,0.115343,0.113399,0.008157,719.36,60,219,0.451462,-0.227805,0.3600506105,-0.06285576,0.561155,0.0,0.113399,0.115846,0.110951,1,1,1,1,OK,1m,flatfile
2025-06-28T15:55:10.781682+00:00,AMD,stock,190.774403,O:AMD250916P00193000,P,american,2025-09-16,21,193.0,100,11.834457,11.881201,11.860285,11.857829,0.046744,39.42,84,386,0.593909,-0.499232,0.0146793178,-0.24934207,18.255452,2.225597,9.632233,11.871852,11.843806,1,1,1,1,OK,1m,flatfile
2025-07-01T19:15:10.781682+00:00,SPX,index,5372.143597,O:SPXW250916C05375000,C,european,2025-09-16,21,5375.0,100,114.089944,114.431812,114.298646,114.260878,0.341868,29.92,49,390,0.216121,0.519525,0.0014308084,-2.86209702,513.452587,0.0,114.260878,114.363439,114.158318,1,1,1,1,OK,1m,rest
2025-07-01T08:51:10.781682+00:00,SPY,etf,548.861963,O:SPY250826C00551000,C,american,2025-08-26,0,551.0,100,2.783279,3.043268,2.933674,2.913273,0.25999,892.43,42,576,0.33757,0.418181,0.0402685627,-1.91225915,11.219224,0.0,2.913273,2.99127,2.835276,1,1,1,1,OK,1m,flatfile
2025-06-29T10:18:10.781682+00:00,SPX,index,5431.475508,O:SPXW260523P05375000,P,european,2026-05-23,270,5375.0,100,241.86786,242.366786,242.123911,242.117323,0.498926,20.61,17,2860,0.1757,-0.385304,0.0004658258,-0.38922973,1786.083995,0.0,242.117323,242.267001,241.967645,1,1,1,1,OK,1m,flatfile
2025-06-29T06:35:10.781682+00:00,SPX,index,5293.927196,O:SPXW251124C05270000,C,european,2025-11-24,90,5270.0,100,268.933018,269.300352,269.053458,269.116685,0.367334,13.65,153,193,0.226875,0.564426,0.0006601716,-1.52803632,1035.02286,23.927196,245.189489,269.226885,269.006485,1,1,1,1,OK,1m,flatfile
2025-06-28T20:39:10.781682+00:00,PLTR,stock,23.995802,O:PLTR250925P00023000,P,american,2025-09-25,30,23.0,100,0.83137,0.840915,0.838204,0.836142,0.009544,114.15,18,545,0.483129,-0.347136,0.1111088671,-0.01970264,2.540449,0.0,0.836142,0.839006,0.833279,1,1,1,1,OK,1m,flatfile
2025-07-03T02:12:10.781682+00:00,NVDA,stock,118.952473,O:NVDA250925C00119000,C,american,2025-09-25,30,119.0,100,5.989895,6.035366,6.016468,6.01263,0.045471,75.63,157,1295,0.433279,0.531381,0.0269158889,-0.10264306,13.562861,0.0,6.01263,6.026272,5.998989,1,1,1,1,OK,1m,rest
2025-06-27T21:48:10.781682+00:00,NVDA,stock,112.925425,O:NVDA250909C00122000,C,american,2025-09-09,14,122.0,100,3.259683,3.316391,3.287086,3.288037,0.056708,172.47,68,602,0.747421,0.327445,0.021839927,-0.21589824,7.984273,0.0,3.288037,3.305049,3.271025,1,1,1,1,OK,5m,flatfile
2025-06-28T03:16:10.781682+00:00,GLD,etf,201.670967,O:GLD250826P00202000,P,american,2025-08-26,0,202.0,100,1.597203,1.647964,1.61246,1.622583,0.050761,312.84,38,207,0.347854,-0.530257,0.1083340788,-0.72141172,4.199093,0.329033,1.29355,1.637811,1.607355,1,1,1,1,OK,1m,flatfile
2025-07-02T01:17:10.781682+00:00,UNH,stock,531.426856,O:UNH250827C00520000,C,american,2025-08-27,1,520.0,100,14.019214,14.300411,14.190651,14.159813,0.281197,198.59,2,927,0.634974,0.749559,0.0180083878,-2.84057142,8.847589,11.426856,2.732957,14.244172,14.075454,1,1,1,1,OK,1m,flatfile
2025-07-03T03:09:10.781682+00:00,NVDA,stock,118.620889,O:NVDA250925P00126000,P,american,2025-09-25,30,126.0,100,11.406353,11.467218,11.449789,11.436786,0.060865,53.22,19,141,0.527848,-0.620516,0.0212022433,-0.10687774,12.943192,7.379111,4.057675,11.455045,11.418526,1,1,1,1,OK,5m,flatfile
2025-07-02T17:36:10.781682+00:00,SOFI,stock,7.666813,O:SOFI250925C00005500,C,american,2025-09-25,30,5.5,100,2.17541,2.18734,2.181604,2.181375,0.01193,54.69,69,499,0.421526,0.997668,0.0078658564,-0.00056196,0.016019,2.166813,0.014562,2.184954,2.177796,1,1,1,1,OK,5m,rest
2025-06-29T00:37:10.781682+00:00,NVDA,stock,112.419009,O:NVDA260222C00106000,C,american,2026-02-22,180,106.0,100,23.88953,23.968133,23.932666,23.928831,0.078603,32.85,53,1028,0.653891,0.651677,0.0071626218,-0.05707487,29.190162,6.419009,17.509822,23.952412,23.90525,1,1,1,1,OK,1m,flatfile
2025-07-03T03:50:10.781682+00:00,PLTR,stock,24.595851,O:PLTR250826C00024500,C,american,2025-08-26,0,24.5,100,0.298491,0.308091,0.30079,0.303291,0.0096,316.52,47,213,0.489442,0.566879,0.6242133222,-0.12503966,0.506367,0.095851,0.20744,0.306171,0.300411,1,1,1,1,OK,1m,flatfile
2025-07-04T02:36:10.781682+00:00,NVDA,stock,109.746785,O:NVDA250828C00114000,C,american,2025-08-28,2,114.0,100,0.387693,0.437119,0.409279,0.412406,0.049426,1198.47,29,278,0.539973,0.176919,0.0591709938,-0.28621364,2.108636,0.0,0.412406,0.427234,0.397578,1,1,1,1,OK,5m,flatfile
2025-07-02T23:54:10.781682+00:00,PLTR,stock,26.484443,O:PLTR250826P00022500,P,american,2025-08-26,0,22.5,100,0.0,0.005593,0.0,0.0,0.011186,111.86,52,2663,0.580804,-0.0,2.555e-07,-8e-08,0.0,0.0,0.0,0.003356,0.0,1,1,1,1,OK,1m,flatfile
2025-07-02T02:47:10.781682+00:00,VIX,index,15.944263,O:VIX250902C00021500,C,european,2025-09-02,7,21.5,100,0.0,0.006643,0.001689,0.000305,0.012677,415673.64,26,810,0.204266,0.0,0.0,-0.0,0.0,0.0,0.000305,0.004108,0.0,1,1,1,1,OK,1m,rest
2025-07-01T04:08:10.781682+00:00,UNH,stock,507.592486,O:UNH250826C00535000,C,american,2025-08-26,0,535.0,100,0.070408,0.377926,0.155974,0.224167,0.307518,13718.26,150,211,0.563297,0.038693,0.0056044193,-0.62923785,2.228462,0.0,0.224167,0.316422,0.131911,1,1,1,1,OK,1m,flatfile
2025-06-29T16:26:10.781682+00:00,SPY,etf,540.447077,O:SPY250831P00541000,P,american,2025-08-31,5,541.0,100,6.72335,6.969746,6.841406,6.846548,0.246396,359.88,48,639,0.265233,-0.501668,0.0237786662,-0.64645832,25.234692,0.552923,6.293625,6.920467,6.77263,1,1,1,1,OK,5m,flatfile
2025-07-02T12:01:10.781682+00:00,AMD,stock,195.357295,O:AMD251010P00205000,P,american,2025-10-10,45,205.0,100,16.247932,16.289255,16.267087,16.268594,0.041323,25.4,410,410,0.403251,-0.596136,0.0140018438,-0.10812502,26.566811,9.642705,6.625889,16.280991,16.256197,1,1,1,1,OK,1m,rest
2025-06-30T16:25:10.781682+00:00,GOOGL,stock,185.026998,O:GOOGL250925C00186000,C,american,2025-09-25,30,186.0,100,8.869617,8.926865,8.886359,8.898241,0.057248,64.34,494,547,0.432452,0.515784,0.0173773394,-0.15951929,21.145565,0.0,8.898241,8.915415,8.881066,1,1,1,1,OK,1m,flatfile
2025-06-28T17:28:10.781682+00:00,NVDA,stock,119.173784,O:NVDA250916P00118000,P,american,2025-09-16,21,118.0,100,4.128283,4.1782,4.159359,4.153241,0.049916,120.19,20,496,0.424136,-0.434422,0.0324593412,-0.10900659,11.249496,0.0,4.153241,4.168216,4.138267,1,1,1,1,OK,5m,rest
2025-07-03T14:53:10.781682+00:00,PLTR,stock,25.231565,O:PLTR250831P00028000,P,american,2025-08-31,5,28.0,100,2.759388,2.770524,2.763451,2.764956,0.011136,40.28,94,304,0.422223,-0.980946,0.0372656112,-0.00353212,0.13722,2.768435,0.0,2.768297,2.761615,1,1,1,1,OK,1m,flatfile
